Data No.,Date,Process ID,Avg. Current,Avg. Voltage,Avg. Wire Feed,Prediction,Label
271,2020-08-31 13:15:36.826576,,257.4,28.1,7.9,null,undercut
272,2020-08-31 13:15:36.826576,,249.2,29.2,7.7,null,undercut
273,2020-08-31 13:15:36.826576,,259.4,30.6,7.9,null,undercut
274,2020-08-31 13:15:36.826576,,248.9,27.8,7.7,null,undercut
275,2020-08-31 13:15:36.826576,,255.1,28.1,7.9,null,undercut
276,2020-08-31 13:15:36.826576,,252.5,28.7,7.7,null,undercut
277,2020-08-31 13:15:36.826576,,244.6,27.0,7.5,null,undercut
278,2020-08-31 13:15:36.826576,,257.9,28.0,8.0,null,undercut
279,2020-08-31 13:15:36.826576,,255.1,29.1,8.0,null,undercut
280,2020-08-31 13:15:36.826576,,266.7,29.6,8.3,null,undercut
281,2020-08-31 13:15:36.826576,,254.5,27.2,7.8,null,undercut
282,2020-08-31 13:15:36.826576,,262.5,28.5,8.1,null,undercut
283,2020-08-31 13:15:36.826576,,255.7,28.2,7.8,null,undercut
284,2020-08-31 13:15:36.826576,,247.6,28.8,7.6,null,undercut
285,2020-08-31 13:15:36.826576,,253.6,28.7,7.9,null,undercut
286,2020-08-31 13:15:36.826576,,240.8,28.8,7.3,null,undercut
287,2020-08-31 13:15:36.826576,,262.7,29.9,8.0,null,undercut
288,2020-08-31 13:15:36.826576,,250.9,28.8,7.8,null,undercut
289,2020-08-31 13:15:36.826576,,239.4,25.7,7.4,null,undercut
290,2020-08-31 13:15:36.826576,,245.1,27.1,7.5,null,undercut
291,2020-08-31 13:15:36.826576,,263.5,29.7,8.1,null,undercut
292,2020-08-31 13:15:36.826576,,266.3,28.7,8.2,null,undercut
293,2020-08-31 13:15:36.826576,,259.2,30.3,7.8,null,undercut
294,2020-08-31 13:15:36.826576,,248.2,28.5,7.6,null,undercut
295,2020-08-31 13:15:36.826576,,250.8,27.3,7.9,null,undercut
296,2020-08-31 13:15:36.826576,,259.2,29.4,7.9,null,undercut
297,2020-08-31 13:15:36.826576,,253.5,27.5,7.8,null,undercut
298,2020-08-31 13:15:36.826576,,254.4,27.7,8.0,null,undercut
299,2020-08-31 13:15:36.826576,,253.9,28.5,7.9,null,undercut
300,2020-08-31 13:15:36.826576,,247.7,28.0,7.5,null,undercut
301,2020-08-31 13:15:36.826576,,247.4,27.6,7.6,null,undercut
302,2020-08-31 13:15:36.826576,,269.3,29.1,8.3,null,undercut
303,2020-08-31 13:15:36.826576,,252.0,27.6,7.8,null,undercut
304,2020-08-31 13:15:36.826576,,253.8,28.4,7.8,null,undercut
305,2020-08-31 13:15:36.826576,,248.5,27.5,7.7,null,undercut
306,2020-08-31 13:15:36.826576,,248.7,27.4,7.7,null,undercut
307,2020-08-31 13:15:36.826576,,246.0,27.2,7.5,null,undercut
308,2020-08-31 13:15:36.826576,,272.4,29.3,8.4,null,undercut
309,2020-08-31 13:15:36.826576,,264.9,29.0,8.3,null,undercut
310,2020-08-31 13:15:36.826576,,243.8,28.1,7.6,null,undercut
311,2020-08-31 13:15:36.826576,,257.4,27.0,8.1,null,undercut
312,2020-08-31 13:15:36.826576,,244.0,27.4,7.6,null,undercut
313,2020-08-31 13:15:36.826576,,250.3,30.0,7.7,null,undercut
314,2020-08-31 13:15:36.826576,,240.2,26.9,7.5,null,undercut
315,2020-08-31 13:15:36.826576,,248.3,28.0,7.7,null,undercut
316,2020-08-31 13:15:36.826576,,257.4,29.0,7.9,null,undercut
317,2020-08-31 13:15:36.826576,,249.9,26.2,7.8,null,undercut
318,2020-08-31 13:15:36.826576,,266.9,29.4,8.2,null,undercut
319,2020-08-31 13:15:36.826576,,260.8,31.5,8.1,null,undercut
