Data No.,Date,Process ID,Avg. Current,Avg. Voltage,Avg. Wire Feed,Prediction,Label
372,2020-07-15 14:58:39.626948,1,237.0,28.9,7.2,null,normal
373,2020-07-15 14:58:39.826948,1,263.8,29.5,8.1,null,normal
374,2020-07-15 14:58:40.026948,1,240.1,27.7,7.2,null,normal
375,2020-07-15 14:58:40.226948,1,252.5,29.3,7.8,null,normal
376,2020-07-15 14:58:40.426948,1,260.7,29.2,8.1,null,normal
377,2020-07-15 14:58:40.626948,1,246.0,27.9,7.6,null,normal
378,2020-07-15 14:58:40.826948,1,250.2,29.0,7.7,null,normal
379,2020-07-15 14:58:41.026948,1,241.2,26.1,7.4,null,normal
380,2020-07-15 14:58:41.226948,1,248.7,27.7,7.7,null,normal
381,2020-07-15 14:58:41.426948,1,262.0,28.3,8.0,null,normal
382,2020-07-15 14:58:41.626948,1,255.8,29.4,7.8,null,normal
383,2020-07-15 14:58:41.826948,1,247.3,27.1,7.6,null,normal
384,2020-07-15 14:58:42.026948,1,250.5,27.0,7.6,null,normal
385,2020-07-15 14:58:42.226948,1,257.4,30.7,7.9,null,normal
386,2020-07-15 14:58:42.426948,1,258.9,28.4,8.1,null,normal
387,2020-07-15 14:58:42.626948,1,268.2,29.0,8.3,null,normal
388,2020-07-15 14:58:42.826948,1,250.9,28.7,7.8,null,normal
389,2020-07-15 14:58:43.026948,1,245.4,28.0,7.6,null,normal
390,2020-07-15 14:58:43.226948,1,245.6,27.4,7.5,null,normal
391,2020-07-15 14:58:43.426948,1,243.7,28.2,7.5,null,normal
392,2020-07-15 14:58:43.626948,1,253.7,29.5,7.9,null,normal
393,2020-07-15 14:58:43.826948,1,257.0,28.9,7.8,null,normal
394,2020-07-15 14:58:44.026948,1,254.9,28.7,7.8,null,normal
395,2020-07-15 14:58:44.226948,1,259.6,29.3,7.9,null,normal
396,2020-07-15 14:58:44.426948,1,266.9,29.4,8.2,null,normal
397,2020-07-15 14:58:44.626948,1,243.4,27.0,7.5,null,normal
398,2020-07-15 14:58:44.826948,1,249.5,27.2,7.9,null,normal
399,2020-07-15 14:58:45.026948,1,261.1,30.0,8.1,null,normal
400,2020-07-15 14:58:45.226948,1,241.8,27.1,7.5,null,normal
401,2020-07-15 14:58:45.426948,1,251.0,28.2,7.7,null,normal
402,2020-07-15 14:58:45.626948,1,256.7,27.3,7.8,null,normal
403,2020-07-15 14:58:45.826948,1,250.3,26.6,7.7,null,normal
404,2020-07-15 14:58:46.026948,1,243.4,26.8,7.5,null,normal
405,2020-07-15 14:58:46.226948,1,256.5,28.6,7.9,null,normal
406,2020-07-15 14:58:46.426948,1,243.0,25.2,7.6,null,normal
407,2020-07-15 14:58:46.626948,1,232.8,26.2,7.2,null,normal
408,2020-07-15 14:58:46.826948,1,239.9,26.5,7.3,null,normal
409,2020-07-15 14:58:47.026948,1,271.7,29.9,8.3,null,normal
410,2020-07-15 14:58:47.226948,1,251.6,27.1,7.7,null,normal
411,2020-07-15 14:58:47.426948,1,257.5,28.5,7.8,null,normal
412,2020-07-15 14:58:47.626948,1,247.1,27.2,7.6,null,normal
413,2020-07-15 14:58:47.826948,1,259.5,28.3,8.0,null,normal
414,2020-07-15 14:58:48.026948,1,252.5,29.1,7.8,null,normal
415,2020-07-15 14:58:48.226948,1,248.0,27.0,7.7,null,normal
416,2020-07-15 14:58:48.426948,1,256.0,30.7,7.9,null,normal
417,2020-07-15 14:58:48.626948,1,253.2,29.6,7.7,null,normal
418,2020-07-15 14:58:48.826948,1,258.9,28.5,7.9,null,normal
419,2020-07-15 14:58:49.026948,1,248.6,27.5,7.6,null,normal
420,2020-07-15 14:58:49.226948,1,231.1,25.5,7.2,null,normal
421,2020-07-15 14:58:49.426948,1,259.8,27.8,7.9,null,normal
422,2020-07-15 14:58:49.626948,1,249.9,27.5,7.8,null,normal
423,2020-07-15 14:58:49.826948,1,260.2,27.1,8.3,null,normal
424,2020-07-15 14:58:50.026948,1,248.1,27.9,7.7,null,normal
425,2020-07-15 14:58:50.226948,1,271.3,29.9,8.4,null,normal
426,2020-07-15 14:58:50.426948,1,237.4,26.1,7.2,null,normal
427,2020-07-15 14:58:50.626948,1,256.3,29.6,7.8,null,normal
428,2020-07-15 14:58:50.826948,1,241.1,26.8,7.5,null,normal
429,2020-07-15 14:58:51.026948,1,254.0,28.9,7.9,null,normal
430,2020-07-15 14:58:51.226948,1,244.8,26.8,7.5,null,normal
431,2020-07-15 14:58:51.426948,1,264.4,29.8,8.1,null,normal
432,2020-07-15 14:58:51.626948,1,253.2,28.2,7.7,null,normal
433,2020-07-15 14:58:51.826948,1,249.4,27.9,7.7,null,normal
434,2020-07-15 14:58:52.026948,1,246.0,26.6,7.6,null,normal
435,2020-07-15 14:58:52.226948,1,247.8,28.4,7.7,null,normal
436,2020-07-15 14:58:52.426948,1,260.4,29.0,7.8,null,normal
437,2020-07-15 14:58:52.626948,1,256.3,29.7,7.7,null,normal
438,2020-07-15 14:58:52.826948,1,255.6,28.2,7.9,null,normal
439,2020-07-15 14:58:53.026948,1,248.2,27.1,7.7,null,normal
440,2020-07-15 14:58:53.226948,1,248.3,28.2,7.6,null,normal
441,2020-07-15 14:58:53.426948,1,255.0,29.8,8.0,null,normal
442,2020-07-15 14:58:53.626948,1,266.2,30.8,8.3,null,normal
443,2020-07-15 14:58:53.826948,1,247.7,27.8,7.7,null,normal
444,2020-07-15 14:58:54.026948,1,267.2,29.7,8.2,null,normal
445,2020-07-15 14:58:54.226948,1,250.7,28.4,7.8,null,normal
446,2020-07-15 14:58:54.426948,1,256.3,27.6,8.1,null,normal
447,2020-07-15 14:58:54.626948,1,248.7,28.3,7.8,null,normal
448,2020-07-15 14:58:54.826948,1,254.3,27.3,7.7,null,normal
449,2020-07-15 14:58:55.026948,1,247.4,28.0,7.5,null,normal
450,2020-07-15 14:58:55.226948,1,253.9,29.9,7.8,null,normal
451,2020-07-15 14:58:55.426948,1,240.2,27.6,7.4,null,normal
452,2020-07-15 14:58:55.626948,1,252.5,28.2,7.8,null,normal
453,2020-07-15 14:58:55.826948,1,250.4,27.8,7.7,null,normal
454,2020-07-15 14:58:56.026948,1,264.8,29.1,8.0,null,normal
455,2020-07-15 14:58:56.226948,1,245.6,26.9,7.6,null,normal
456,2020-07-15 14:58:56.426948,1,255.4,27.9,7.9,null,normal
457,2020-07-15 14:58:56.626948,1,246.0,28.0,7.6,null,normal
458,2020-07-15 14:58:56.826948,1,257.7,30.4,8.0,null,normal
459,2020-07-15 14:58:57.026948,1,262.7,29.6,8.1,null,normal
460,2020-07-15 14:58:57.226948,1,252.3,27.0,7.7,null,normal
461,2020-07-15 14:58:57.426948,1,259.8,29.4,8.1,null,normal
462,2020-07-15 14:58:57.626948,1,254.4,27.5,7.9,null,normal
463,2020-07-15 14:58:57.826948,1,264.6,31.0,8.1,null,normal
464,2020-07-15 14:58:58.026948,1,265.3,28.0,8.1,null,normal
465,2020-07-15 14:58:58.226948,1,246.3,28.1,7.6,null,normal
466,2020-07-15 14:58:58.426948,1,246.6,27.9,7.6,null,normal
467,2020-07-15 14:58:58.626948,1,254.8,28.4,7.8,null,normal
468,2020-07-15 14:58:58.826948,1,262.8,30.3,8.2,null,normal
469,2020-07-15 14:58:59.026948,1,244.1,26.7,7.6,null,normal
470,2020-07-15 14:58:59.226948,1,249.5,27.6,7.7,null,normal
471,2020-07-15 14:58:59.426948,1,261.8,29.1,8.1,null,normal
472,2020-07-15 14:58:59.626948,1,254.0,28.9,7.9,null,normal
473,2020-07-15 14:58:59.826948,1,265.7,31.4,8.2,null,normal
474,2020-07-15 14:59:00.026948,1,251.6,27.3,7.9,null,normal
475,2020-07-15 14:59:00.226948,1,242.2,27.2,7.6,null,normal
476,2020-07-15 14:59:00.426948,1,252.9,28.0,7.7,null,normal
477,2020-07-15 14:59:00.626948,1,252.9,28.9,7.7,null,normal
478,2020-07-15 14:59:00.826948,1,257.1,28.4,8.0,null,normal
479,2020-07-15 14:59:01.026948,1,260.7,29.5,8.0,null,normal
480,2020-07-15 14:59:01.226948,1,249.7,28.3,7.7,null,normal
481,2020-07-15 14:59:01.426948,1,256.8,29.3,8.0,null,normal
482,2020-07-15 14:59:01.626948,1,252.2,29.1,7.9,null,normal
483,2020-07-15 14:59:01.826948,1,251.6,28.1,7.9,null,normal
484,2020-07-15 14:59:02.026948,1,263.9,29.7,8.2,null,normal
485,2020-07-15 14:59:02.226948,1,252.3,28.4,7.9,null,normal
486,2020-07-15 14:59:02.426948,1,256.4,30.0,8.0,null,normal
487,2020-07-15 14:59:02.626948,1,256.1,28.7,8.0,null,normal
488,2020-07-15 14:59:02.826948,1,269.5,30.1,8.3,null,normal
489,2020-07-15 14:59:03.026948,1,249.2,28.4,7.7,null,normal
490,2020-07-15 14:59:03.226948,1,252.8,29.2,7.7,null,normal
491,2020-07-15 14:59:03.426948,1,255.7,28.1,7.8,null,normal
492,2020-07-15 14:59:03.626948,1,267.9,28.5,8.3,null,normal
493,2020-07-15 14:59:03.826948,1,235.8,27.0,7.3,null,normal
494,2020-07-15 14:59:04.026948,1,247.3,27.1,7.5,null,normal
495,2020-07-15 14:59:04.226948,1,255.0,29.6,7.9,null,normal
496,2020-07-15 14:59:04.426948,1,246.1,28.4,7.6,null,normal
497,2020-07-15 14:59:04.626948,1,248.4,27.4,7.7,null,normal
498,2020-07-15 14:59:04.826948,1,250.9,26.2,7.7,null,normal
499,2020-07-15 14:59:05.026948,1,260.2,29.1,8.0,null,normal
500,2020-07-15 14:59:05.226948,1,252.4,28.0,7.9,null,normal
501,2020-07-15 14:59:05.426948,1,256.0,27.3,8.0,null,normal
502,2020-07-15 14:59:05.626948,1,251.1,28.1,7.8,null,normal
503,2020-07-15 14:59:05.826948,1,255.0,28.0,7.9,null,normal
504,2020-07-15 14:59:06.026948,1,252.0,28.4,7.8,null,normal
505,2020-07-15 14:59:06.226948,1,248.8,26.5,7.6,null,normal
506,2020-07-15 14:59:06.426948,1,252.5,26.6,8.0,null,normal
507,2020-07-15 14:59:06.626948,1,269.4,30.8,8.4,null,normal
508,2020-07-15 14:59:06.826948,1,256.0,27.2,7.8,null,normal
509,2020-07-15 14:59:07.026948,1,246.3,27.3,7.5,null,normal
510,2020-07-15 14:59:07.226948,1,243.6,26.8,7.5,null,normal
511,2020-07-15 14:59:07.426948,1,238.7,26.2,7.3,null,normal
512,2020-07-15 14:59:07.626948,1,253.0,29.7,7.9,null,normal
513,2020-07-15 14:59:07.826948,1,246.0,26.5,7.7,null,normal
514,2020-07-15 14:59:08.026948,1,240.9,26.2,7.5,null,normal
515,2020-07-15 14:59:08.226948,1,250.1,28.7,7.6,null,normal
516,2020-07-15 14:59:08.426948,1,251.0,28.1,7.9,null,normal
517,2020-07-15 14:59:08.626948,1,255.9,29.2,7.8,null,normal
518,2020-07-15 14:59:08.826948,1,262.3,29.0,8.1,null,normal
519,2020-07-15 14:59:09.026948,1,247.6,26.3,7.5,null,normal
520,2020-07-15 14:59:09.226948,1,246.2,26.8,7.7,null,normal
521,2020-07-15 14:59:09.426948,1,250.6,27.9,7.9,null,normal
522,2020-07-15 14:59:09.626948,1,251.8,28.9,7.7,null,normal
523,2020-07-15 14:59:09.826948,1,257.1,29.8,8.0,null,normal
524,2020-07-15 14:59:10.026948,1,247.3,29.0,7.7,null,normal
525,2020-07-15 14:59:10.226948,1,265.4,30.2,8.1,null,normal
526,2020-07-15 14:59:10.426948,1,248.1,26.9,7.7,null,normal
527,2020-07-15 14:59:10.626948,1,252.0,29.6,7.8,null,normal
528,2020-07-15 14:59:10.826948,1,248.5,27.8,7.7,null,normal
529,2020-07-15 14:59:11.026948,1,256.9,29.3,7.8,null,normal
530,2020-07-15 14:59:11.226948,1,252.3,27.8,8.0,null,normal
531,2020-07-15 14:59:11.426948,1,258.9,28.9,8.0,null,normal
532,2020-07-15 14:59:11.626948,1,256.2,27.3,7.9,null,normal
533,2020-07-15 14:59:11.826948,1,258.3,28.6,8.1,null,normal
534,2020-07-15 14:59:12.026948,1,254.2,29.1,7.9,null,normal
535,2020-07-15 14:59:12.226948,1,240.6,25.7,7.4,null,normal
536,2020-07-15 14:59:12.426948,1,270.3,30.3,8.3,null,normal
537,2020-07-15 14:59:12.626948,1,260.6,30.5,8.1,null,normal
538,2020-07-15 14:59:12.826948,1,247.4,27.2,7.7,null,normal
539,2020-07-15 14:59:13.026948,1,250.1,28.3,7.6,null,normal
540,2020-07-15 14:59:13.226948,1,247.5,27.7,7.6,null,normal
541,2020-07-15 14:59:13.426948,1,250.7,28.6,7.7,null,normal
542,2020-07-15 14:59:13.626948,1,244.6,28.6,7.7,null,normal
543,2020-07-15 14:59:13.826948,1,247.5,27.3,7.7,null,normal
544,2020-07-15 14:59:14.026948,1,249.3,26.5,7.8,null,normal
545,2020-07-15 14:59:14.226948,1,252.0,29.5,7.8,null,normal
546,2020-07-15 14:59:14.426948,1,246.8,26.6,7.7,null,normal
547,2020-07-15 14:59:14.626948,1,262.5,29.5,8.0,null,normal
548,2020-07-15 14:59:14.826948,1,251.4,26.9,7.9,null,normal
549,2020-07-15 14:59:15.026948,1,259.2,28.7,8.0,null,normal
550,2020-07-15 14:59:15.226948,1,255.7,28.6,7.8,null,normal
551,2020-07-15 14:59:15.426948,1,233.4,27.2,7.2,null,normal
552,2020-07-15 14:59:15.626948,1,239.8,28.0,7.5,null,normal
553,2020-07-15 14:59:15.826948,1,265.8,30.2,8.2,null,normal
554,2020-07-15 14:59:16.026948,1,256.0,29.0,7.9,null,normal
555,2020-07-15 14:59:16.226948,1,247.3,26.8,7.6,null,normal
556,2020-07-15 14:59:16.426948,1,249.1,28.6,7.7,null,normal
557,2020-07-15 14:59:16.626948,1,259.9,29.0,8.1,null,normal
558,2020-07-15 14:59:16.826948,1,254.7,29.1,7.9,null,normal
559,2020-07-15 14:59:17.026948,1,253.0,28.3,7.8,null,normal
560,2020-07-15 14:59:17.226948,1,246.0,27.4,7.6,null,normal
561,2020-07-15 14:59:17.426948,1,245.2,26.4,7.5,null,normal
562,2020-07-15 14:59:17.626948,1,255.2,29.8,8.0,null,normal
563,2020-07-15 14:59:17.826948,1,254.8,28.1,7.8,null,normal
564,2020-07-15 14:59:18.026948,1,251.6,28.0,7.8,null,normal
565,2020-07-15 14:59:18.226948,1,253.2,29.3,7.7,null,normal
566,2020-07-15 14:59:18.426948,1,226.8,26.0,7.0,null,normal
567,2020-07-15 14:59:18.626948,1,260.4,29.6,8.1,null,normal
568,2020-07-15 14:59:18.826948,1,243.6,26.3,7.4,null,normal
569,2020-07-15 14:59:19.026948,1,252.4,28.0,8.0,null,normal
570,2020-07-15 14:59:19.226948,1,252.7,27.8,7.7,null,normal
571,2020-07-15 14:59:19.426948,1,239.0,25.5,7.4,null,normal
572,2020-07-15 14:59:19.626948,1,254.6,27.4,7.9,null,normal
573,2020-07-15 14:59:19.826948,1,254.0,28.4,7.8,null,normal
574,2020-07-15 14:59:20.026948,1,253.3,29.0,7.7,null,normal
575,2020-07-15 14:59:20.226948,1,247.3,28.3,7.5,null,normal
576,2020-07-15 14:59:20.426948,1,244.0,25.8,7.5,null,normal
577,2020-07-15 14:59:20.626948,1,249.9,26.8,7.8,null,normal
578,2020-07-15 14:59:20.826948,1,258.1,28.2,8.0,null,normal
579,2020-07-15 14:59:21.026948,1,237.1,25.7,7.4,null,normal
580,2020-07-15 14:59:21.226948,1,267.6,32.5,8.4,null,normal
581,2020-07-15 14:59:21.426948,1,254.7,28.8,7.8,null,normal
582,2020-07-15 14:59:21.626948,1,246.4,27.9,7.5,null,normal
583,2020-07-15 14:59:21.826948,1,250.1,28.0,7.9,null,normal
584,2020-07-15 14:59:22.026948,1,252.2,26.7,7.7,null,normal
585,2020-07-15 14:59:22.226948,1,248.5,28.9,7.5,null,normal
586,2020-07-15 14:59:22.426948,1,249.5,27.4,7.7,null,normal
587,2020-07-15 14:59:22.626948,1,263.2,30.2,8.2,null,normal
588,2020-07-15 14:59:22.826948,1,249.2,28.3,7.7,null,normal
589,2020-07-15 14:59:23.026948,1,249.9,29.0,7.8,null,normal
590,2020-07-15 14:59:23.226948,1,249.0,26.7,7.7,null,normal
591,2020-07-15 14:59:23.426948,1,245.0,28.4,7.5,null,normal
592,2020-07-15 14:59:23.626948,1,245.5,28.6,7.6,null,normal
593,2020-07-15 14:59:23.826948,1,260.2,29.4,8.1,null,normal
594,2020-07-15 14:59:24.026948,1,247.9,27.1,7.6,null,normal
595,2020-07-15 14:59:24.226948,1,255.9,28.3,7.8,null,normal
596,2020-07-15 14:59:24.426948,1,249.8,27.3,7.7,null,normal
597,2020-07-15 14:59:24.626948,1,258.5,29.0,8.0,null,normal
598,2020-07-15 14:59:24.826948,1,255.8,28.2,8.0,null,normal
599,2020-07-15 14:59:25.026948,1,248.4,29.0,7.7,null,normal
600,2020-07-15 14:59:25.226948,1,245.8,27.1,7.5,null,normal
601,2020-07-15 14:59:25.426948,1,243.6,27.6,7.5,null,normal
602,2020-07-15 14:59:25.626948,1,259.4,29.4,8.0,null,normal
603,2020-07-15 14:59:25.826948,1,255.4,30.8,7.9,null,normal
604,2020-07-15 14:59:26.026948,1,252.1,27.9,7.8,null,normal
605,2020-07-15 14:59:26.226948,1,260.6,29.3,8.0,null,normal
606,2020-07-15 14:59:26.426948,1,258.9,27.7,8.0,null,normal
607,2020-07-15 14:59:26.626948,1,258.9,26.9,8.0,null,normal
608,2020-07-15 14:59:26.826948,1,240.0,27.9,7.3,null,normal
609,2020-07-15 14:59:27.026948,1,257.3,27.8,7.9,null,normal
610,2020-07-15 14:59:27.226948,1,252.5,27.0,7.8,null,normal
611,2020-07-15 14:59:27.426948,1,257.3,30.4,8.0,null,normal
612,2020-07-15 14:59:27.626948,1,264.2,30.0,8.1,null,normal
613,2020-07-15 14:59:27.826948,1,243.3,25.7,7.5,null,normal
614,2020-07-15 14:59:28.026948,1,253.8,28.7,7.8,null,normal
615,2020-07-15 14:59:28.226948,1,245.8,28.0,7.4,null,normal
616,2020-07-15 14:59:28.426948,1,246.0,28.0,7.6,null,normal
617,2020-07-15 14:59:28.626948,1,253.7,29.5,7.8,null,normal
618,2020-07-15 14:59:28.826948,1,261.4,30.3,8.1,null,normal
619,2020-07-15 14:59:29.026948,1,259.2,29.3,8.0,null,normal
620,2020-07-15 14:59:29.226948,1,241.7,27.0,7.5,null,normal
621,2020-07-15 14:59:29.426948,1,257.4,29.5,7.8,null,normal
622,2020-07-15 14:59:29.626948,1,250.1,27.8,7.6,null,normal
623,2020-07-15 14:59:29.826948,1,253.7,27.4,7.8,null,normal
624,2020-07-15 14:59:30.026948,1,247.7,28.2,7.6,null,normal
625,2020-07-15 14:59:30.226948,1,255.9,28.2,7.8,null,normal
626,2020-07-15 14:59:30.426948,1,265.4,30.3,8.1,null,normal
627,2020-07-15 14:59:30.626948,1,263.0,28.9,8.0,null,normal
628,2020-07-15 14:59:30.826948,1,255.2,29.2,7.8,null,normal
629,2020-07-15 14:59:31.026948,1,260.4,29.1,8.1,null,normal
630,2020-07-15 14:59:31.226948,1,249.9,28.7,7.7,null,normal
631,2020-07-15 14:59:31.426948,1,252.5,28.2,7.8,null,normal
632,2020-07-15 14:59:31.626948,1,249.4,27.1,7.7,null,normal
633,2020-07-15 14:59:31.826948,1,247.5,27.8,7.6,null,normal
634,2020-07-15 14:59:32.026948,1,249.0,26.8,7.6,null,normal
635,2020-07-15 14:59:32.226948,1,258.2,28.8,8.0,null,normal
636,2020-07-15 14:59:32.426948,1,251.2,29.1,7.7,null,normal
637,2020-07-15 14:59:32.626948,1,246.5,28.2,7.7,null,normal
638,2020-07-15 14:59:32.826948,1,242.5,27.9,7.4,null,normal
639,2020-07-15 14:59:33.026948,1,245.5,26.8,7.6,null,normal
640,2020-07-15 14:59:33.226948,1,253.5,27.9,7.6,null,normal
641,2020-07-15 14:59:33.426948,1,251.5,26.8,7.8,null,normal
642,2020-07-15 14:59:33.626948,1,260.1,28.8,7.9,null,normal
643,2020-07-15 14:59:33.826948,1,263.2,28.5,8.1,null,normal
644,2020-07-15 14:59:34.026948,1,241.0,27.2,7.5,null,normal
645,2020-07-15 14:59:34.226948,1,238.6,25.2,7.4,null,normal
646,2020-07-15 14:59:34.426948,1,256.6,29.3,7.9,null,normal
647,2020-07-15 14:59:34.626948,1,247.5,27.6,7.6,null,normal
648,2020-07-15 14:59:34.826948,1,252.7,28.3,7.8,null,normal
649,2020-07-15 14:59:35.026948,1,255.6,27.9,7.9,null,normal
650,2020-07-15 14:59:35.226948,1,245.8,28.3,7.4,null,normal
651,2020-07-15 14:59:35.426948,1,254.3,28.6,7.8,null,normal
652,2020-07-15 14:59:35.626948,1,250.8,28.6,7.7,null,normal
653,2020-07-15 14:59:35.826948,1,259.9,30.8,8.0,null,normal
654,2020-07-15 14:59:36.026948,1,259.6,29.8,7.9,null,normal
655,2020-07-15 14:59:36.226948,1,251.0,26.8,7.7,null,normal
656,2020-07-15 14:59:36.426948,1,247.4,28.1,7.6,null,normal
657,2020-07-15 14:59:36.626948,1,237.4,26.3,7.2,null,normal
658,2020-07-15 14:59:36.826948,1,252.4,29.1,7.9,null,normal
659,2020-07-15 14:59:37.026948,1,258.9,29.8,7.9,null,normal
660,2020-07-15 14:59:37.226948,1,243.6,27.5,7.5,null,normal
661,2020-07-15 14:59:37.426948,1,252.7,27.7,7.9,null,normal
662,2020-07-15 14:59:37.626948,1,252.9,27.8,7.9,null,normal
663,2020-07-15 14:59:37.826948,1,262.8,28.6,8.3,null,normal
664,2020-07-15 14:59:38.026948,1,268.5,29.4,8.2,null,normal
665,2020-07-15 14:59:38.226948,1,253.5,28.4,7.7,null,normal
666,2020-07-15 14:59:38.426948,1,249.8,27.9,7.7,null,normal
667,2020-07-15 14:59:38.626948,1,251.0,27.4,7.8,null,normal
668,2020-07-15 14:59:38.826948,1,239.4,28.4,7.3,null,normal
669,2020-07-15 14:59:39.026948,1,250.0,28.5,7.7,null,normal
670,2020-07-15 14:59:39.226948,1,264.9,30.1,8.2,null,normal
671,2020-07-15 14:59:39.426948,1,255.1,30.0,7.8,null,normal
672,2020-07-15 14:59:39.626948,1,257.2,28.7,8.0,null,normal
673,2020-07-15 14:59:39.826948,1,254.1,27.7,7.8,null,normal
674,2020-07-15 14:59:40.026948,1,249.1,28.5,7.7,null,normal
675,2020-07-15 14:59:40.226948,1,250.5,28.6,7.7,null,normal
676,2020-07-15 14:59:40.426948,1,251.3,29.5,7.8,null,normal
677,2020-07-15 14:59:40.626948,1,250.8,28.2,7.7,null,normal
678,2020-07-15 14:59:40.826948,1,254.0,28.3,7.9,null,normal
679,2020-07-15 14:59:41.026948,1,246.9,28.0,7.7,null,normal
680,2020-07-15 14:59:41.226948,1,261.7,30.2,8.2,null,normal
681,2020-07-15 14:59:41.426948,1,267.4,29.0,8.3,null,normal
682,2020-07-15 14:59:41.626948,1,251.1,28.5,7.7,null,normal
683,2020-07-15 14:59:41.826948,1,262.9,28.6,8.1,null,normal
684,2020-07-15 14:59:42.026948,1,255.0,28.0,7.8,null,normal
685,2020-07-15 14:59:42.226948,1,261.9,29.7,8.0,null,normal
686,2020-07-15 14:59:42.426948,1,238.3,26.5,7.3,null,normal
687,2020-07-15 14:59:42.626948,1,252.6,28.7,7.9,null,normal
688,2020-07-15 14:59:42.826948,1,254.7,29.1,7.9,null,normal
689,2020-07-15 14:59:43.026948,1,258.2,29.2,7.9,null,normal
690,2020-07-15 14:59:43.226948,1,267.0,29.8,8.1,null,normal
691,2020-07-15 14:59:43.426948,1,247.5,28.3,7.6,null,normal
692,2020-07-15 14:59:43.626948,1,253.0,27.8,7.8,null,normal
693,2020-07-15 14:59:43.826948,1,254.2,29.1,7.9,null,normal
694,2020-07-15 14:59:44.026948,1,260.2,28.8,8.0,null,normal
695,2020-07-15 14:59:44.226948,1,255.6,28.7,7.8,null,normal
696,2020-07-15 14:59:44.426948,1,249.4,28.5,7.8,null,normal
697,2020-07-15 14:59:44.626948,1,257.7,30.6,8.1,null,normal
698,2020-07-15 14:59:44.826948,1,236.8,26.3,7.4,null,normal
699,2020-07-15 14:59:45.026948,1,255.9,28.9,7.9,null,normal
700,2020-07-15 14:59:45.226948,1,252.4,28.6,7.8,null,normal
701,2020-07-15 14:59:45.426948,1,255.4,30.0,7.9,null,normal
702,2020-07-15 14:59:45.626948,1,237.0,25.6,7.4,null,normal
703,2020-07-15 14:59:45.826948,1,251.2,28.4,7.7,null,normal
704,2020-07-15 14:59:46.026948,1,254.8,28.4,7.8,null,normal
705,2020-07-15 14:59:46.226948,1,249.7,27.5,7.6,null,normal
706,2020-07-15 14:59:46.426948,1,249.6,25.9,7.7,null,normal
707,2020-07-15 14:59:46.626948,1,246.5,25.2,7.7,null,normal
708,2020-07-15 14:59:46.826948,1,251.5,29.8,7.8,null,normal
709,2020-07-15 14:59:47.026948,1,240.5,28.2,7.5,null,normal
710,2020-07-15 14:59:47.226948,1,245.1,26.7,7.4,null,normal
711,2020-07-15 14:59:47.426948,1,257.2,28.6,7.9,null,normal
712,2020-07-15 14:59:47.626948,1,257.7,29.7,7.9,null,normal
713,2020-07-15 14:59:47.826948,1,257.7,30.9,7.9,null,normal
714,2020-07-15 14:59:48.026948,1,266.4,28.1,8.3,null,normal
715,2020-07-15 14:59:48.226948,1,241.6,27.1,7.5,null,normal
716,2020-07-15 14:59:48.426948,1,252.2,29.8,7.9,null,normal
717,2020-07-15 14:59:48.626948,1,257.6,29.9,8.0,null,normal
718,2020-07-15 14:59:48.826948,1,250.5,27.6,7.7,null,normal
719,2020-07-15 14:59:49.026948,1,261.6,29.3,8.1,null,normal
720,2020-07-15 14:59:49.226948,1,246.0,27.7,7.6,null,normal
721,2020-07-15 14:59:49.426948,1,247.5,27.5,7.7,null,normal
722,2020-07-15 14:59:49.626948,1,239.1,25.4,7.5,null,normal
723,2020-07-15 14:59:49.826948,1,254.6,27.9,8.0,null,normal
724,2020-07-15 14:59:50.026948,1,255.2,28.7,7.8,null,normal
725,2020-07-15 14:59:50.226948,1,240.3,26.1,7.5,null,normal
726,2020-07-15 14:59:50.426948,1,248.9,27.0,7.6,null,normal
727,2020-07-15 14:59:50.626948,1,259.0,29.8,8.0,null,normal
728,2020-07-15 14:59:50.826948,1,256.6,29.5,7.9,null,normal
729,2020-07-15 14:59:51.026948,1,252.4,29.2,7.9,null,normal
730,2020-07-15 14:59:51.226948,1,253.6,29.6,7.9,null,normal
731,2020-07-15 14:59:51.426948,1,246.8,26.5,7.5,null,normal
732,2020-07-15 14:59:51.626948,1,265.8,28.9,8.2,null,normal
733,2020-07-15 14:59:51.826948,1,245.4,27.7,7.5,null,normal
734,2020-07-15 14:59:52.026948,1,247.7,28.2,7.6,null,normal
735,2020-07-15 14:59:52.226948,1,247.6,28.8,7.6,null,normal
736,2020-07-15 14:59:52.426948,1,257.2,28.6,8.1,null,normal
737,2020-07-15 14:59:52.626948,1,263.5,30.7,8.1,null,normal
738,2020-07-15 14:59:52.826948,1,246.7,27.3,7.6,null,normal
739,2020-07-15 14:59:53.026948,1,257.4,28.3,8.0,null,normal
740,2020-07-15 14:59:53.226948,1,237.6,26.1,7.3,null,normal
741,2020-07-15 14:59:53.426948,1,249.4,27.2,7.8,null,normal
742,2020-07-15 14:59:53.626948,1,256.9,28.6,7.8,null,normal
743,2020-07-15 14:59:53.826948,1,255.0,27.7,7.8,null,normal
744,2020-07-15 14:59:54.026948,1,252.4,29.2,7.8,null,normal
745,2020-07-15 14:59:54.226948,1,257.7,29.7,8.0,null,normal
746,2020-07-15 14:59:54.426948,1,255.0,28.5,8.0,null,normal
747,2020-07-15 14:59:54.626948,1,248.3,28.7,7.5,null,normal
748,2020-07-15 14:59:54.826948,1,248.8,28.6,7.7,null,normal
